date,value
2024-07-21,11.643653987275435
2024-07-22,11.563526687701346
2024-07-23,11.84506274378485
2024-07-24,11.524172773914385
2024-07-25,11.332115349638206
2024-07-26,11.624257955798857
2024-07-27,11.705084896312993
2024-07-28,11.734474693392164
2024-07-29,11.65992922116539
2024-07-30,11.868969745070252
2024-07-31,11.656481186971892
2024-08-01,11.430339664785047
2024-08-02,11.755377484081718
2024-08-03,11.468857061871926
2024-08-04,11.551605968004615
2024-08-05,11.710045774689855
2024-08-06,11.69364462606805
2024-08-07,11.55837286363611
2024-08-08,11.372506240016378
2024-08-09,11.495235467859397
2024-08-10,11.406268488686777
2024-08-11,11.962228071023741
2024-08-12,11.767351388688539
2024-08-13,11.834546677744175
2024-08-14,11.540392281846554
2024-08-15,11.444971799439248
2024-08-16,11.49632873354644
2024-08-17,11.630274967682993
2024-08-18,11.811887154920324
2024-08-19,11.94957145960283
2024-08-20,11.667677012300361
2024-08-21,11.56731524800949
2024-08-22,11.335726771584165
2024-08-23,11.600368850627175
2024-08-24,11.435918771069728
2024-08-25,11.960661804496286
2024-08-26,11.720011480326413
2024-08-27,11.400225051754347
2024-08-28,11.457639768912678
2024-08-29,11.225316554433617
2024-08-30,11.489573301007205
2024-08-31,11.419458162779474
2024-09-01,11.604426079619161
2024-09-02,11.424305444760247
2024-09-03,11.529574834781856
2024-09-04,11.05830905523867
2024-09-05,11.074252144299775
2024-09-06,11.462807419045909
2024-09-07,11.621403924762726
2024-09-08,11.72227629123623
2024-09-09,11.550724075317305
2024-09-10,11.579235585424234
2024-09-11,11.411267049671435
2024-09-12,11.12895143757358
2024-09-13,11.566082480808356
2024-09-14,11.627931262454716
2024-09-15,11.619077827268722
2024-09-16,11.69454593540428
2024-09-17,11.613375737785296
2024-09-18,11.10226210056063
2024-09-19,11.263338421344354
2024-09-20,11.236982794396525
2024-09-21,11.34579494695873
2024-09-22,11.610776000842812
2024-09-23,11.961896122055467
2024-09-24,11.68098995216226
2024-09-25,11.32660914211651
2024-09-26,11.391087588163895
2024-09-27,11.554993098625145
2024-09-28,11.641568985468641
2024-09-29,11.669750337847601
2024-09-30,11.604097932474042
2024-10-01,11.699524405195108
2024-10-02,11.48226946780932
2024-10-03,11.451474006994843
2024-10-04,11.453395183393077
2024-10-05,11.67437153445459
2024-10-06,11.59562023972785
2024-10-07,11.91488201762429
2024-10-08,11.641599395432463
2024-10-09,11.75273748776768
2024-10-10,11.233050455107723
2024-10-11,11.63877794569112
2024-10-12,11.567917711389544
2024-10-13,11.600511634312895
2024-10-14,11.668032731073065
2024-10-15,11.588271177255706
2024-10-16,11.530455121123929
2024-10-17,11.441250508770587
2024-10-18,11.319735949483125
2024-10-19,11.562992529484927
2024-10-20,12.04898229717788
2024-10-21,12.030162712045218
2024-10-22,11.733180818453597
2024-10-23,11.504927957973683
2024-10-24,11.414209860195431
2024-10-25,11.532175655296935
2024-10-26,11.448554852582237
2024-10-27,11.725327980231022
2024-10-28,11.55799444455365
2024-10-29,11.765817776853767
2024-10-30,11.63545292724653
2024-10-31,11.36380991033202
2024-11-01,11.71725759252067
2024-11-02,11.460041413529469
2024-11-03,11.587123395725202
2024-11-04,11.885699100876769
2024-11-05,11.907643628569277
2024-11-06,11.836493498758603
2024-11-07,11.413862952556137
2024-11-08,11.6902367289487
2024-11-09,11.68626248544333
2024-11-10,11.829865392282107
2024-11-11,12.034397193757119
2024-11-12,11.899070606716032
2024-11-13,11.398904386664489
2024-11-14,11.756439998332347
2024-11-15,11.788504826915872
2024-11-16,11.652042479021935
2024-11-17,11.969737965445836
2024-11-18,12.031318482465412
2024-11-19,11.896434553657027
2024-11-20,11.609661851990007
2024-11-21,11.491780278211058
2024-11-22,11.635930381810635
2024-11-23,11.980753036033999
2024-11-24,12.051555381348017
2024-11-25,11.961937343315872
2024-11-26,12.034057744350617
2024-11-27,11.326535692290754
2024-11-28,11.827074021719277
2024-11-29,11.441653458221648
2024-11-30,11.813921769208141
2024-12-01,11.866091664590604
2024-12-02,11.887921822016281
2024-12-03,12.157574293984316
2024-12-04,11.749346895870984
2024-12-05,11.772942097743634
2024-12-06,11.762286696170658
2024-12-07,12.007049602612827
2024-12-08,12.113246566317294
2024-12-09,11.957816024271688
2024-12-10,12.201474772833926
2024-12-11,11.814450569722597
2024-12-12,11.556902439973529
2024-12-13,11.774925545686228
2024-12-14,12.230803794038112
2024-12-15,12.299814571570737
2024-12-16,12.168870009585804
2024-12-17,12.070877171862808
2024-12-18,11.911811047257986
2024-12-19,12.173738312523625
2024-12-20,11.968546555637698
2024-12-21,12.142569321552989
2024-12-22,12.399439634865843
2024-12-23,12.329827222224123
2024-12-24,12.157458324372346
2024-12-25,12.003842972928995
2024-12-26,11.924897868228637
2024-12-27,11.979240060328317
2024-12-28,12.260912252991876
2024-12-29,12.326513667979134
2024-12-30,12.477831746592575
2024-12-31,12.258218530832524
